,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Male,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65plus,Edu_Doctorate,Edu_Left_16,Edu_Left_17,Edu_Left_18,Edu_Left_Before_16,Edu_Masters,Edu_Profess_Diploma,Edu_Some_College,Country_Canada,Country_Ireland,Country_New_Zealand,Country_Other,Country_UK,Country_USA,Race_Black,Race_Mixed_Black_Asian,Race_Mixed_White_Asian,Race_Mixed_White_Black,Race_Other,Race_White
1098,24.0,48.0,48.0,46.0,46.0,-0.21712,0.40148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1099,30.0,43.0,45.0,45.0,28.0,0.19268,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1100,39.0,39.0,42.0,41.0,50.0,-0.71126,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1101,28.0,39.0,45.0,40.0,39.0,-0.21712,1.2247,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1102,26.0,42.0,57.0,37.0,28.0,0.19268,0.7654,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1103,25.0,32.0,51.0,35.0,26.0,-1.37983,0.07987,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1104,34.0,38.0,43.0,56.0,52.0,-1.37983,0.07987,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1105,54.0,38.0,49.0,35.0,34.0,0.19268,0.7654,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1106,47.0,47.0,53.0,42.0,38.0,1.86203,1.92173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1107,27.0,51.0,55.0,51.0,40.0,0.19268,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1108,57.0,29.0,33.0,44.0,29.0,0.88113,-0.52593,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1109,38.0,39.0,44.0,56.0,51.0,-1.37983,-1.18084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1110,40.0,37.0,50.0,45.0,32.0,1.29221,0.07987,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1111,27.0,31.0,41.0,36.0,46.0,-0.71126,-0.52593,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1112,12.0,43.0,46.0,51.0,54.0,-0.21712,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1113,41.0,36.0,49.0,26.0,40.0,0.88113,-0.21575,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1114,45.0,40.0,54.0,42.0,31.0,1.29221,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1115,51.0,31.0,45.0,37.0,37.0,-0.71126,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1116,21.0,55.0,60.0,50.0,40.0,0.52975,1.92173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1117,46.0,37.0,46.0,31.0,34.0,0.88113,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1118,26.0,48.0,49.0,46.0,47.0,0.19268,-0.21575,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1119,32.0,21.0,37.0,38.0,40.0,0.19268,0.7654,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1120,35.0,26.0,56.0,43.0,39.0,-0.71126,-0.52593,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1121,43.0,33.0,38.0,43.0,32.0,0.52975,-0.52593,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1122,26.0,40.0,29.0,46.0,42.0,1.29221,0.07987,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1123,49.0,30.0,43.0,42.0,24.0,-0.21712,-0.21575,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1124,41.0,37.0,42.0,32.0,46.0,-0.21712,0.07987,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1125,49.0,33.0,51.0,45.0,36.0,0.52975,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1126,46.0,25.0,41.0,50.0,32.0,0.88113,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1127,22.0,31.0,52.0,53.0,28.0,-0.21712,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1128,40.0,41.0,45.0,43.0,27.0,1.29221,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1129,56.0,45.0,51.0,29.0,28.0,1.86203,1.92173,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1130,42.0,35.0,47.0,35.0,40.0,-0.21712,-0.21575,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1131,24.0,41.0,56.0,50.0,44.0,1.29221,0.7654,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1132,40.0,48.0,38.0,37.0,38.0,1.86203,0.40148,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1133,49.0,44.0,44.0,34.0,29.0,1.29221,1.2247,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1134,35.0,42.0,40.0,43.0,45.0,-1.37983,-0.84637,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1135,39.0,26.0,46.0,47.0,32.0,-0.21712,-0.84637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1136,41.0,31.0,49.0,16.0,38.0,1.86203,1.2247,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1137,27.0,43.0,47.0,52.0,40.0,-0.21712,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1138,51.0,28.0,51.0,36.0,30.0,0.52975,1.2247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1139,40.0,31.0,47.0,42.0,46.0,0.52975,0.07987,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1140,54.0,26.0,54.0,52.0,33.0,-0.21712,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1141,38.0,32.0,41.0,41.0,37.0,0.19268,-0.84637,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1142,51.0,34.0,41.0,35.0,25.0,-0.21712,0.07987,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1143,38.0,35.0,48.0,43.0,34.0,-0.71126,-1.18084,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1144,14.0,37.0,38.0,33.0,48.0,-0.21712,0.07987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1145,53.0,33.0,47.0,33.0,32.0,0.88113,-0.52593,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1146,37.0,41.0,47.0,39.0,37.0,0.52975,1.92173,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1147,30.0,44.0,44.0,46.0,48.0,-0.71126,-0.52593,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1148,48.0,37.0,50.0,50.0,45.0,0.19268,0.40148,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1149,52.0,27.0,42.0,41.0,32.0,0.88113,-0.84637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1150,39.0,35.0,41.0,35.0,40.0,0.52975,1.92173,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1151,41.0,34.0,45.0,42.0,27.0,0.52975,1.2247,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1152,40.0,41.0,48.0,48.0,38.0,0.19268,0.7654,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1153,27.0,51.0,56.0,53.0,38.0,-0.21712,1.2247,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1154,38.0,39.0,44.0,39.0,45.0,-0.21712,-0.52593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1155,42.0,52.0,57.0,46.0,39.0,1.29221,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1156,31.0,40.0,44.0,35.0,48.0,-0.71126,0.40148,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1157,42.0,39.0,47.0,43.0,33.0,0.19268,1.2247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1158,44.0,32.0,36.0,37.0,43.0,0.52975,0.7654,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1159,36.0,39.0,56.0,44.0,44.0,0.52975,1.92173,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1160,34.0,33.0,48.0,49.0,54.0,-0.71126,-0.52593,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1161,32.0,42.0,46.0,44.0,45.0,0.19268,0.07987,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1162,44.0,32.0,49.0,39.0,49.0,0.88113,-0.21575,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1163,32.0,36.0,52.0,48.0,28.0,1.86203,1.92173,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1164,41.0,33.0,53.0,41.0,46.0,-0.21712,0.07987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1165,44.0,38.0,55.0,38.0,34.0,0.88113,0.7654,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1166,40.0,39.0,45.0,30.0,34.0,0.52975,0.40148,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1167,25.0,48.0,55.0,51.0,44.0,-0.71126,-0.21575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1168,37.0,36.0,46.0,38.0,43.0,-0.71126,0.40148,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1169,33.0,41.0,39.0,47.0,48.0,0.88113,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1170,40.0,41.0,55.0,47.0,46.0,-1.37983,0.07987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1171,36.0,34.0,52.0,41.0,49.0,-0.21712,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1172,39.0,34.0,46.0,37.0,49.0,1.86203,1.92173,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1173,23.0,40.0,40.0,48.0,40.0,-0.21712,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1174,44.0,39.0,46.0,34.0,35.0,-1.37983,0.07987,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1175,31.0,42.0,47.0,53.0,43.0,1.29221,0.40148,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1176,55.0,43.0,57.0,24.0,32.0,1.86203,1.92173,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1177,28.0,38.0,42.0,48.0,40.0,-0.21712,-1.18084,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1178,34.0,28.0,48.0,39.0,40.0,-0.71126,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1179,52.0,37.0,42.0,40.0,34.0,0.19268,0.40148,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1180,40.0,37.0,42.0,56.0,36.0,0.52975,0.07987,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1181,31.0,47.0,52.0,41.0,53.0,-0.71126,-0.21575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1182,34.0,31.0,45.0,49.0,44.0,-0.21712,0.7654,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1183,44.0,38.0,50.0,37.0,35.0,0.88113,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1184,26.0,44.0,48.0,47.0,36.0,1.86203,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1185,48.0,38.0,52.0,46.0,42.0,0.19268,0.07987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1186,32.0,43.0,49.0,40.0,42.0,-0.21712,0.07987,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1187,25.0,49.0,49.0,39.0,42.0,1.29221,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1188,18.0,42.0,51.0,54.0,48.0,-0.71126,-0.52593,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1189,42.0,44.0,49.0,44.0,22.0,1.86203,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1190,51.0,29.0,49.0,46.0,33.0,1.86203,1.2247,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1191,14.0,47.0,53.0,53.0,38.0,0.19268,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1192,39.0,41.0,51.0,36.0,45.0,0.52975,1.2247,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1193,45.0,37.0,46.0,40.0,29.0,0.88113,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1194,41.0,38.0,42.0,38.0,38.0,-0.21712,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1195,27.0,38.0,45.0,30.0,40.0,0.52975,-1.54858,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1196,32.0,21.0,41.0,43.0,44.0,-1.37983,-0.84637,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1197,55.0,19.0,37.0,45.0,27.0,0.52975,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1198,37.0,28.0,49.0,49.0,29.0,-0.21712,-0.84637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1199,39.0,46.0,57.0,38.0,37.0,1.29221,1.92173,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1200,29.0,45.0,48.0,36.0,36.0,-0.21712,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1201,40.0,43.0,44.0,34.0,40.0,0.52975,1.2247,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1202,44.0,30.0,49.0,36.0,33.0,0.19268,0.7654,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1203,26.0,36.0,46.0,29.0,31.0,1.29221,0.40148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1204,31.0,50.0,55.0,52.0,50.0,-0.21712,-0.21575,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1205,37.0,40.0,51.0,28.0,51.0,0.88113,1.92173,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1206,22.0,33.0,50.0,36.0,39.0,0.52975,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1207,26.0,44.0,43.0,36.0,47.0,0.88113,0.7654,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1208,23.0,47.0,50.0,39.0,36.0,0.88113,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1209,33.0,32.0,48.0,40.0,34.0,-1.37983,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1210,45.0,41.0,50.0,42.0,26.0,-1.37983,0.40148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1211,33.0,41.0,50.0,40.0,42.0,0.19268,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1212,43.0,43.0,36.0,37.0,43.0,1.29221,0.7654,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1213,48.0,36.0,52.0,43.0,35.0,0.88113,0.7654,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1214,34.0,49.0,55.0,44.0,31.0,0.52975,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1215,40.0,44.0,44.0,37.0,42.0,0.19268,0.7654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1216,39.0,48.0,45.0,38.0,34.0,0.19268,-0.52593,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1217,24.0,41.0,51.0,35.0,30.0,-0.71126,0.7654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1218,46.0,46.0,48.0,32.0,35.0,0.88113,0.40148,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1219,46.0,38.0,47.0,33.0,37.0,0.88113,1.2247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1220,33.0,44.0,48.0,40.0,42.0,1.29221,1.2247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1221,31.0,22.0,30.0,42.0,41.0,-0.21712,-1.18084,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1222,45.0,38.0,46.0,43.0,39.0,-0.21712,-0.21575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1223,42.0,49.0,50.0,44.0,48.0,0.19268,1.92173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1224,41.0,44.0,54.0,42.0,31.0,0.52975,-0.21575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1225,47.0,36.0,47.0,47.0,30.0,-1.37983,-0.21575,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1226,26.0,52.0,54.0,44.0,46.0,0.52975,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1227,37.0,41.0,53.0,40.0,41.0,0.19268,0.07987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1228,46.0,31.0,53.0,29.0,38.0,1.29221,1.2247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1229,51.0,37.0,49.0,47.0,45.0,0.19268,0.07987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1230,43.0,37.0,50.0,47.0,41.0,0.19268,0.40148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1231,36.0,32.0,46.0,45.0,46.0,-1.37983,-1.54858,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1232,37.0,44.0,50.0,41.0,46.0,-0.21712,-0.84637,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1233,21.0,45.0,54.0,47.0,42.0,-0.21712,-1.54858,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1234,36.0,45.0,52.0,40.0,50.0,0.19268,-0.52593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1235,39.0,42.0,52.0,50.0,36.0,0.52975,0.07987,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1236,35.0,41.0,49.0,34.0,45.0,0.52975,0.7654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1237,40.0,40.0,48.0,47.0,42.0,0.52975,-0.52593,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1238,46.0,30.0,43.0,42.0,35.0,-0.21712,-0.52593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1239,24.0,45.0,37.0,36.0,41.0,-0.21712,0.40148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1240,27.0,26.0,36.0,52.0,48.0,-1.37983,-0.52593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1241,41.0,40.0,39.0,44.0,31.0,-0.71126,-0.52593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1242,24.0,51.0,46.0,44.0,54.0,-1.37983,-0.84637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1243,24.0,38.0,30.0,53.0,32.0,-1.37983,-1.54858,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1244,37.0,36.0,40.0,40.0,32.0,0.52975,0.07987,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1245,30.0,38.0,44.0,51.0,46.0,-1.37983,-0.21575,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1246,31.0,39.0,55.0,43.0,48.0,1.86203,0.7654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1247,27.0,39.0,49.0,40.0,49.0,-0.71126,-0.52593,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1248,43.0,39.0,54.0,40.0,47.0,0.52975,0.7654,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1249,39.0,28.0,32.0,36.0,31.0,-1.37983,-2.07848,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1250,32.0,31.0,32.0,45.0,40.0,-1.37983,-1.18084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1251,36.0,34.0,44.0,40.0,37.0,-0.21712,-0.21575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1252,49.0,35.0,48.0,52.0,43.0,-1.37983,-0.52593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1253,26.0,36.0,46.0,34.0,46.0,0.88113,0.40148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1254,50.0,31.0,41.0,37.0,42.0,-0.71126,-0.52593,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1255,27.0,45.0,42.0,39.0,42.0,-1.37983,-0.84637,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1256,32.0,34.0,43.0,35.0,41.0,1.86203,0.40148,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1257,29.0,42.0,44.0,45.0,36.0,0.19268,0.40148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
